Class,Question,Answer
Animal,มีหงส์ดำป้ะ,ที่นี่มีหงส์ดำค่ะ
Animal,หงส์ดำกินอะไร,พืชน้ำ ลูกกุ้ง ลูกปลา
Animal,หงส์ดำกินไรอ่ะ,พืชน้ำ ลูกกุ้ง ลูกปลา
Animal,หงส์ดำกินราย,พืชน้ำ ลูกกุ้ง ลูกปลา
Animal,หงส์ดำกินไอไหร,พืชน้ำ ลูกกุ้ง ลูกปลา
Animal,หงส์ดำกินไร,พืชน้ำ ลูกกุ้ง ลูกปลา
Animal,เป็ดวู๊ด,ที่นี่มีเป็ดวู๊ดค่ะ
Animal,มีเป็ดวู๊ดไหม,ที่นี่มีเป็ดวู๊ดค่ะ
Animal,มีเป็ดวู๊ดไหมอ่ะ,ที่นี่มีเป็ดวู๊ดค่ะ
Animal,มีเป็ดวู๊ดไหมหรือเปล่า,ที่นี่มีเป็ดวู๊ดค่ะ
Animal,มีเป็ดวู๊ดป้ะ,ที่นี่มีเป็ดวู๊ดค่ะ
Animal,เป็ดวู๊ดกินอะไร,พรรณพืชในหนองบึง
Animal,เป็ดวู๊ดกินไรอ่ะ,พรรณพืชในหนองบึง
Animal,เป็ดวู๊ดกินราย,พรรณพืชในหนองบึง
Animal,เป็ดวู๊ดกินไอไหร,พรรณพืชในหนองบึง
Animal,เป็ดวู๊ดกินไร,พรรณพืชในหนองบึง
Animal,เป็ดหงส์,ที่นี่มีเป็ดหงส์ค่ะ
Animal,มีเป็ดหงส์ไหม,ที่นี่มีเป็ดหงส์ค่ะ
Animal,มีเป็ดหงส์ไหมอ่ะ,ที่นี่มีเป็ดหงส์ค่ะ
Animal,มีเป็ดหงส์ไหมหรือเปล่า,ที่นี่มีเป็ดหงส์ค่ะ
Animal,มีเป็ดหงส์ป้ะ,ที่นี่มีเป็ดหงส์ค่ะ
Animal,เป็ดหงส์กินอะไร,ลำข้าว ข้าวเปลือก ข้าวสาร ผัก ผลไม้
Animal,เป็ดหงส์กินไรอ่ะ,ลำข้าว ข้าวเปลือก ข้าวสาร ผัก ผลไม้
Animal,เป็ดหงส์กินราย,ลำข้าว ข้าวเปลือก ข้าวสาร ผัก ผลไม้
Animal,เป็ดหงส์กินไอไหร,ลำข้าว ข้าวเปลือก ข้าวสาร ผัก ผลไม้
Animal,เป็ดหงส์กินไร,ลำข้าว ข้าวเปลือก ข้าวสาร ผัก ผลไม้
Animal,เหยี่ยวแดง,ที่นี่มีเหยี่ยวแดงค่ะ
Animal,มีเหยี่ยวแดงไหม,ที่นี่มีเหยี่ยวแดงค่ะ
Animal,มีเหยี่ยวแดงไหมอ่ะ,ที่นี่มีเหยี่ยวแดงค่ะ
Animal,มีเหยี่ยวแดงไหมหรือเปล่า,ที่นี่มีเหยี่ยวแดงค่ะ
Animal,มีเหยี่ยวแดงป้ะ,ที่นี่มีเหยี่ยวแดงค่ะ
Animal,เหยี่ยวแดงกินอะไร,"กบ, เขียด, ปู, งู, ปลา และนกชนิดต่างๆ"
Animal,เหยี่ยวแดงกินไรอ่ะ,"กบ, เขียด, ปู, งู, ปลา และนกชนิดต่างๆ"
Animal,เหยี่ยวแดงกินราย,"กบ, เขียด, ปู, งู, ปลา และนกชนิดต่างๆ"
Animal,เหยี่ยวแดงกินไอไหร,"กบ, เขียด, ปู, งู, ปลา และนกชนิดต่างๆ"
Animal,เหยี่ยวแดงกินไร,"กบ, เขียด, ปู, งู, ปลา และนกชนิดต่างๆ"
Animal,นกกระจอกเทศ,ที่นี่มีนกกระจอกเทศค่ะ
Animal,มีนกกระจอกเทศไหม,ที่นี่มีนกกระจอกเทศค่ะ
Animal,มีนกกระจอกเทศไหมอ่ะ,ที่นี่มีนกกระจอกเทศค่ะ
Animal,มีนกกระจอกเทศไหมหรือเปล่า,ที่นี่มีนกกระจอกเทศค่ะ
Animal,มีนกกระจอกเทศป้ะ,ที่นี่มีนกกระจอกเทศค่ะ
Animal,นกกระจอกเทศกินอะไร,พืชอย่างเดียว แมลงต่างๆ หนอน หรือสัตว์เลื้อยคลานตัวเล็ก ๆ นกกระจอกเทศก็จิกกินเช่นกัน
Animal,นกกระจอกเทศกินไรอ่ะ,พืชอย่างเดียว แมลงต่างๆ หนอน หรือสัตว์เลื้อยคลานตัวเล็ก ๆ นกกระจอกเทศก็จิกกินเช่นกัน
Animal,นกกระจอกเทศกินราย,พืชอย่างเดียว แมลงต่างๆ หนอน หรือสัตว์เลื้อยคลานตัวเล็ก ๆ นกกระจอกเทศก็จิกกินเช่นกัน
Animal,นกกระจอกเทศกินไอไหร,พืชอย่างเดียว แมลงต่างๆ หนอน หรือสัตว์เลื้อยคลานตัวเล็ก ๆ นกกระจอกเทศก็จิกกินเช่นกัน
Animal,นกกระจอกเทศกินไร,พืชอย่างเดียว แมลงต่างๆ หนอน หรือสัตว์เลื้อยคลานตัวเล็ก ๆ นกกระจอกเทศก็จิกกินเช่นกัน
Animal,เต่าบึงหัวเหลือง,ที่นี่มีเต่าบึงหัวเหลืองค่ะ
Animal,มีเต่าบึงหัวเหลืองไหม,ที่นี่มีเต่าบึงหัวเหลืองค่ะ
Animal,มีเต่าบึงหัวเหลืองไหมอ่ะ,ที่นี่มีเต่าบึงหัวเหลืองค่ะ
Animal,มีเต่าบึงหัวเหลืองไหมหรือเปล่า,ที่นี่มีเต่าบึงหัวเหลืองค่ะ
Animal,มีเต่าบึงหัวเหลืองป้ะ,ที่นี่มีเต่าบึงหัวเหลืองค่ะ
Animal,เต่าบึงหัวเหลืองกินอะไร,กินพืช ผัก ผลไม้ และกินหนอน แมลง
Animal,เต่าบึงหัวเหลืองกินไรอ่ะ,กินพืช ผัก ผลไม้ และกินหนอน แมลง
Animal,เต่าบึงหัวเหลืองกินราย,กินพืช ผัก ผลไม้ และกินหนอน แมลง
Animal,เต่าบึงหัวเหลืองกินไอไหร,กินพืช ผัก ผลไม้ และกินหนอน แมลง
Animal,เต่าบึงหัวเหลืองกินไร,กินพืช ผัก ผลไม้ และกินหนอน แมลง
Animal,งูหลาม,ที่นี่มีงูหลามค่ะ
Animal,มีงูหลามไหม,ที่นี่มีงูหลามค่ะ
Animal,มีงูหลามไหมอ่ะ,ที่นี่มีงูหลามค่ะ
Animal,มีงูหลามไหมหรือเปล่า,ที่นี่มีงูหลามค่ะ
Animal,มีงูหลามป้ะ,ที่นี่มีงูหลามค่ะ
Animal,งูหลามกินอะไร,กินนกและสัตว์เลี้ยงลูกด้วยน้ำนม รวมทั้งกลุ่มกบและสัตว์เลื้อยคลาน
Animal,งูหลามกินไรอ่ะ,กินนกและสัตว์เลี้ยงลูกด้วยน้ำนม รวมทั้งกลุ่มกบและสัตว์เลื้อยคลาน
Animal,งูหลามกินราย,กินนกและสัตว์เลี้ยงลูกด้วยน้ำนม รวมทั้งกลุ่มกบและสัตว์เลื้อยคลาน
Animal,งูหลามกินไอไหร,กินนกและสัตว์เลี้ยงลูกด้วยน้ำนม รวมทั้งกลุ่มกบและสัตว์เลื้อยคลาน
Animal,งูหลามกินไร,กินนกและสัตว์เลี้ยงลูกด้วยน้ำนม รวมทั้งกลุ่มกบและสัตว์เลื้อยคลาน
Animal,งูหลามทอง,ที่นี่มีงูหลามทองค่ะ
Animal,มีงูหลามทองไหม,ที่นี่มีงูหลามทองค่ะ
Animal,มีงูหลามทองไหมอ่ะ,ที่นี่มีงูหลามทองค่ะ
Animal,มีงูหลามทองไหมหรือเปล่า,ที่นี่มีงูหลามทองค่ะ
Animal,มีงูหลามทองป้ะ,ที่นี่มีงูหลามทองค่ะ
Animal,งูหลามทองกินอะไร,กินเป็ด ไก่ นก หนู กระต่าย สุนัข เก้ง
Animal,งูหลามทองกินไรอ่ะ,กินเป็ด ไก่ นก หนู กระต่าย สุนัข เก้ง
Animal,งูหลามทองกินราย,กินเป็ด ไก่ นก หนู กระต่าย สุนัข เก้ง
Animal,งูหลามทองกินไอไหร,กินเป็ด ไก่ นก หนู กระต่าย สุนัข เก้ง
Animal,งูหลามทองกินไร,กินเป็ด ไก่ นก หนู กระต่าย สุนัข เก้ง
Animal,งูหลามบอล,ที่นี่มีงูหลามบอลค่ะ
Animal,มีงูหลามบอลไหม,ที่นี่มีงูหลามบอลค่ะ
Animal,มีงูหลามบอลไหมอ่ะ,ที่นี่มีงูหลามบอลค่ะ
Animal,มีงูหลามบอลไหมหรือเปล่า,ที่นี่มีงูหลามบอลค่ะ
Animal,มีงูหลามบอลป้ะ,ที่นี่มีงูหลามบอลค่ะ
Animal,งูหลามบอลกินอะไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก เช่น หนู
Animal,งูหลามบอลกินไรอ่ะ,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก เช่น หนู
Animal,งูหลามบอลกินราย,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก เช่น หนู
Animal,งูหลามบอลกินไอไหร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก เช่น หนู
Animal,งูหลามบอลกินไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก เช่น หนู
Animal,งูเขียวหางไหม้ท้องเขียว,ที่นี่มีงูเขียวหางไหม้ท้องเขียวค่ะ
Animal,มีงูเขียวหางไหม้ท้องเขียวไหม,ที่นี่มีงูเขียวหางไหม้ท้องเขียวค่ะ
Animal,มีงูเขียวหางไหม้ท้องเขียวไหมอ่ะ,ที่นี่มีงูเขียวหางไหม้ท้องเขียวค่ะ
Animal,มีงูเขียวหางไหม้ท้องเขียวไหมหรือเปล่า,ที่นี่มีงูเขียวหางไหม้ท้องเขียวค่ะ
Animal,มีงูเขียวหางไหม้ท้องเขียวป้ะ,ที่นี่มีงูเขียวหางไหม้ท้องเขียวค่ะ
Animal,งูเขียวหางไหม้ท้องเขียวกินอะไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเขียวกินไรอ่ะ,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเขียวกินราย,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเขียวกินไอไหร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเขียวกินไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,เคย์แมน,ที่นี่มีเคย์แมนค่ะ
Animal,มีเคย์แมนไหม,ที่นี่มีเคย์แมนค่ะ
Animal,มีเคย์แมนไหมอ่ะ,ที่นี่มีเคย์แมนค่ะ
Animal,มีเคย์แมนไหมหรือเปล่า,ที่นี่มีเคย์แมนค่ะ
Animal,มีเคย์แมนป้ะ,ที่นี่มีเคย์แมนค่ะ
Animal,เคย์แมนกินอะไร,กินสัตว์น้ำ เช่นปลา แมลง หอยทาก
Animal,เคย์แมนกินไรอ่ะ,กินสัตว์น้ำ เช่นปลา แมลง หอยทาก
Animal,เคย์แมนกินราย,กินสัตว์น้ำ เช่นปลา แมลง หอยทาก
Animal,เคย์แมนกินไอไหร,กินสัตว์น้ำ เช่นปลา แมลง หอยทาก
Animal,เคย์แมนกินไร,กินสัตว์น้ำ เช่นปลา แมลง หอยทาก
Animal,ตะโขง,ที่นี่มีตะโขงค่ะ
Animal,มีตะโขงไหม,ที่นี่มีตะโขงค่ะ
Animal,มีตะโขงไหมอ่ะ,ที่นี่มีตะโขงค่ะ
Animal,มีตะโขงไหมหรือเปล่า,ที่นี่มีตะโขงค่ะ
Animal,มีตะโขงป้ะ,ที่นี่มีตะโขงค่ะ
Animal,ตะโขงกินอะไร,กินปลาและสัตว์น้ำขนาดเล็ก
Animal,ตะโขงกินไรอ่ะ,กินปลาและสัตว์น้ำขนาดเล็ก
Animal,ตะโขงกินราย,กินปลาและสัตว์น้ำขนาดเล็ก
Animal,ตะโขงกินไอไหร,กินปลาและสัตว์น้ำขนาดเล็ก
Animal,ตะโขงกินไร,กินปลาและสัตว์น้ำขนาดเล็ก
Animal,งูเขียวหางไหม้ตาโต,ที่นี่มีงูเขียวหางไหม้ตาโตค่ะ
Animal,มีงูเขียวหางไหม้ตาโตไหม,ที่นี่มีงูเขียวหางไหม้ตาโตค่ะ
Animal,มีงูเขียวหางไหม้ตาโตไหมอ่ะ,ที่นี่มีงูเขียวหางไหม้ตาโตค่ะ
Animal,มีงูเขียวหางไหม้ตาโตไหมหรือเปล่า,ที่นี่มีงูเขียวหางไหม้ตาโตค่ะ
Animal,มีงูเขียวหางไหม้ตาโตป้ะ,ที่นี่มีงูเขียวหางไหม้ตาโตค่ะ
Animal,งูเขียวหางไหม้ตาโตกินอะไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ตาโตกินไรอ่ะ,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ตาโตกินราย,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ตาโตกินไอไหร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ตาโตกินไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเหลือง,ที่นี่มีงูเขียวหางไหม้ท้องเหลืองค่ะ
Animal,มีงูเขียวหางไหม้ท้องเหลืองไหม,ที่นี่มีงูเขียวหางไหม้ท้องเหลืองค่ะ
Animal,มีงูเขียวหางไหม้ท้องเหลืองไหมอ่ะ,ที่นี่มีงูเขียวหางไหม้ท้องเหลืองค่ะ
Animal,มีงูเขียวหางไหม้ท้องเหลืองไหมหรือเปล่า,ที่นี่มีงูเขียวหางไหม้ท้องเหลืองค่ะ
Animal,มีงูเขียวหางไหม้ท้องเหลืองป้ะ,ที่นี่มีงูเขียวหางไหม้ท้องเหลืองค่ะ
Animal,งูเขียวหางไหม้ท้องเหลืองกินอะไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเหลืองกินไรอ่ะ,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเหลืองกินราย,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเหลืองกินไอไหร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,งูเขียวหางไหม้ท้องเหลืองกินไร,กินสัตว์เลี้ยงลูกด้วยนมขนาดเล็ก และนก
Animal,ตะพาบม่านลาย,ที่นี่มีตะพาบม่านลายค่ะ
Animal,มีตะพาบม่านลายไหม,ที่นี่มีตะพาบม่านลายค่ะ
Animal,มีตะพาบม่านลายไหมอ่ะ,ที่นี่มีตะพาบม่านลายค่ะ
Animal,มีตะพาบม่านลายไหมหรือเปล่า,ที่นี่มีตะพาบม่านลายค่ะ
Animal,มีตะพาบม่านลายป้ะ,ที่นี่มีตะพาบม่านลายค่ะ
Animal,ตะพาบม่านลายกินอะไร,ชอบกินกบ เขียด ปู กุ้ง ปลา
Animal,ตะพาบม่านลายกินไรอ่ะ,ชอบกินกบ เขียด ปู กุ้ง ปลา
Animal,ตะพาบม่านลายกินราย,ชอบกินกบ เขียด ปู กุ้ง ปลา
Animal,ตะพาบม่านลายกินไอไหร,ชอบกินกบ เขียด ปู กุ้ง ปลา
Animal,ตะพาบม่านลายกินไร,ชอบกินกบ เขียด ปู กุ้ง ปลา
Animal,งูเห่าไทย,ที่นี่มีงูเห่าไทยค่ะ
Animal,มีงูเห่าไทยไหม,ที่นี่มีงูเห่าไทยค่ะ
Animal,มีงูเห่าไทยไหมอ่ะ,ที่นี่มีงูเห่าไทยค่ะ
Animal,มีงูเห่าไทยไหมหรือเปล่า,ที่นี่มีงูเห่าไทยค่ะ
Animal,มีงูเห่าไทยป้ะ,ที่นี่มีงูเห่าไทยค่ะ
Animal,งูเห่าไทยกินอะไร,กินนก หนู กบ เขียด ลูกไก่ แม้กระทั่งงู แบะชอบกินคางคกเป็นพิเศษ
Animal,งูเห่าไทยกินไรอ่ะ,กินนก หนู กบ เขียด ลูกไก่ แม้กระทั่งงู แบะชอบกินคางคกเป็นพิเศษ
Animal,งูเห่าไทยกินราย,กินนก หนู กบ เขียด ลูกไก่ แม้กระทั่งงู แบะชอบกินคางคกเป็นพิเศษ
Animal,งูเห่าไทยกินไอไหร,กินนก หนู กบ เขียด ลูกไก่ แม้กระทั่งงู แบะชอบกินคางคกเป็นพิเศษ
Animal,งูเห่าไทยกินไร,กินนก หนู กบ เขียด ลูกไก่ แม้กระทั่งงู แบะชอบกินคางคกเป็นพิเศษ
Animal,งูแสงอาทิตย์,ที่นี่มีงูแสงอาทิตย์ค่ะ
Animal,มีงูแสงอาทิตย์ไหม,ที่นี่มีงูแสงอาทิตย์ค่ะ
Animal,มีงูแสงอาทิตย์ไหมอ่ะ,ที่นี่มีงูแสงอาทิตย์ค่ะ
Animal,มีงูแสงอาทิตย์ไหมหรือเปล่า,ที่นี่มีงูแสงอาทิตย์ค่ะ
Animal,มีงูแสงอาทิตย์ป้ะ,ที่นี่มีงูแสงอาทิตย์ค่ะ
Animal,งูแสงอาทิตย์กินอะไร,กินนก หนู กบ เขียด ลูกไก่ หรือแม้กระทั่งงูเห่าที่มีขนาดเล็กกว่า
Animal,งูแสงอาทิตย์กินไรอ่ะ,กินนก หนู กบ เขียด ลูกไก่ หรือแม้กระทั่งงูเห่าที่มีขนาดเล็กกว่า
Animal,งูแสงอาทิตย์กินราย,กินนก หนู กบ เขียด ลูกไก่ หรือแม้กระทั่งงูเห่าที่มีขนาดเล็กกว่า
Animal,งูแสงอาทิตย์กินไอไหร,กินนก หนู กบ เขียด ลูกไก่ หรือแม้กระทั่งงูเห่าที่มีขนาดเล็กกว่า
Animal,งูแสงอาทิตย์กินไร,กินนก หนู กบ เขียด ลูกไก่ หรือแม้กระทั่งงูเห่าที่มีขนาดเล็กกว่า
Animal,เต่าจมูกหมู,ที่นี่มีเต่าจมูกหมูค่ะ
Animal,มีเต่าจมูกหมูไหม,ที่นี่มีเต่าจมูกหมูค่ะ
Animal,มีเต่าจมูกหมูไหมอ่ะ,ที่นี่มีเต่าจมูกหมูค่ะ
Animal,มีเต่าจมูกหมูไหมหรือเปล่า,ที่นี่มีเต่าจมูกหมูค่ะ
Animal,มีเต่าจมูกหมูป้ะ,ที่นี่มีเต่าจมูกหมูค่ะ
Animal,เต่าจมูกหมูกินอะไร,กินทั้งพืชและสัตว์ แต่ชอบกินพืชมากกว่าสัตว์ มักจะกินผลไม้และใบไม้จากมะเดื่อป่าและพืชอื่น ๆ ที่เติบโตตามแนวฝั่งแม่น้ำ
Animal,เต่าจมูกหมูกินไรอ่ะ,กินทั้งพืชและสัตว์ แต่ชอบกินพืชมากกว่าสัตว์ มักจะกินผลไม้และใบไม้จากมะเดื่อป่าและพืชอื่น ๆ ที่เติบโตตามแนวฝั่งแม่น้ำ
Animal,เต่าจมูกหมูกินราย,กินทั้งพืชและสัตว์ แต่ชอบกินพืชมากกว่าสัตว์ มักจะกินผลไม้และใบไม้จากมะเดื่อป่าและพืชอื่น ๆ ที่เติบโตตามแนวฝั่งแม่น้ำ
Animal,เต่าจมูกหมูกินไอไหร,กินทั้งพืชและสัตว์ แต่ชอบกินพืชมากกว่าสัตว์ มักจะกินผลไม้และใบไม้จากมะเดื่อป่าและพืชอื่น ๆ ที่เติบโตตามแนวฝั่งแม่น้ำ
Animal,เต่าจมูกหมูกินไร,กินทั้งพืชและสัตว์ แต่ชอบกินพืชมากกว่าสัตว์ มักจะกินผลไม้และใบไม้จากมะเดื่อป่าและพืชอื่น ๆ ที่เติบโตตามแนวฝั่งแม่น้ำ
Animal,เต่ากระอาน,ที่นี่มีเต่ากระอานค่ะ
Animal,มีเต่ากระอานไหม,ที่นี่มีเต่ากระอานค่ะ
Animal,มีเต่ากระอานไหมอ่ะ,ที่นี่มีเต่ากระอานค่ะ
Animal,มีเต่ากระอานไหมหรือเปล่า,ที่นี่มีเต่ากระอานค่ะ
Animal,มีเต่ากระอานป้ะ,ที่นี่มีเต่ากระอานค่ะ
Animal,เต่ากระอานกินอะไร,กินทั้งพืชและสัตว์ แต่ส่วนใหญ่อาหารจะประกอบด้วยผักและผลไม้
Animal,เต่ากระอานกินไรอ่ะ,กินทั้งพืชและสัตว์ แต่ส่วนใหญ่อาหารจะประกอบด้วยผักและผลไม้
Animal,เต่ากระอานกินราย,กินทั้งพืชและสัตว์ แต่ส่วนใหญ่อาหารจะประกอบด้วยผักและผลไม้
Animal,เต่ากระอานกินไอไหร,กินทั้งพืชและสัตว์ แต่ส่วนใหญ่อาหารจะประกอบด้วยผักและผลไม้
Animal,เต่ากระอานกินไร,กินทั้งพืชและสัตว์ แต่ส่วนใหญ่อาหารจะประกอบด้วยผักและผลไม้
Animal,เต่าแก้มแดง,ที่นี่มีเต่าแก้มแดงค่ะ
Animal,มีเต่าแก้มแดงไหม,ที่นี่มีเต่าแก้มแดงค่ะ
Animal,มีเต่าแก้มแดงไหมอ่ะ,ที่นี่มีเต่าแก้มแดงค่ะ
Animal,มีเต่าแก้มแดงไหมหรือเปล่า,ที่นี่มีเต่าแก้มแดงค่ะ
Animal,มีเต่าแก้มแดงป้ะ,ที่นี่มีเต่าแก้มแดงค่ะ
Animal,เต่าแก้มแดงกินอะไร,กินทั้งพืชและสัตว์ พืช ผัก ผลไม้ สัตว์ขนาดเล็ก และซากสัตว์
Animal,เต่าแก้มแดงกินไรอ่ะ,กินทั้งพืชและสัตว์ พืช ผัก ผลไม้ สัตว์ขนาดเล็ก และซากสัตว์
Animal,เต่าแก้มแดงกินราย,กินทั้งพืชและสัตว์ พืช ผัก ผลไม้ สัตว์ขนาดเล็ก และซากสัตว์
Animal,เต่าแก้มแดงกินไอไหร,กินทั้งพืชและสัตว์ พืช ผัก ผลไม้ สัตว์ขนาดเล็ก และซากสัตว์
Animal,เต่าแก้มแดงกินไร,กินทั้งพืชและสัตว์ พืช ผัก ผลไม้ สัตว์ขนาดเล็ก และซากสัตว์
